id,continent,region,area,terrain,religion,climate,culture,goods,name,colonization_difficulty,income,manpower,size_modifier
282,Europe,Eastern Europe,Baltic,marsh,catholic,ncontinental,ugric,grain,Livland,0,6,5,0.00
282,Europe,Eastern Europe,Baltic,marsh,catholic,ncontinental,ugric,grain,Livland,0,6,5,0.00
283,Europe,Eastern Europe,Baltic,forest,catholic,ncontinental,baltic,grain,Kurland,0,7,4,0.00
283,Europe,Eastern Europe,Baltic,forest,catholic,ncontinental,baltic,grain,Kurland,0,7,4,0.00
283,Europe,Eastern Europe,Baltic,forest,catholic,ncontinental,baltic,grain,Kurland,0,7,4,0.00
284,Europe,Eastern Europe,Russia,forest,orthodox,tundra,baltic,naval_supplies,Belarus,0,8,5,0.00
284,Europe,Eastern Europe,Russia,forest,orthodox,tundra,baltic,naval_supplies,Belarus,0,8,5,0.00
284,Europe,Eastern Europe,Russia,forest,orthodox,tundra,baltic,naval_supplies,Belarus,0,8,5,0.00
285,Europe,Eastern Europe,Russia,forest,orthodox,tundra,russian,grain,Smolensk,0,6,5,0.00
285,Europe,Eastern Europe,Russia,forest,orthodox,tundra,russian,grain,Smolensk,0,6,5,0.00
285,Europe,Eastern Europe,Russia,forest,orthodox,tundra,russian,grain,Smolensk,0,6,5,0.00
286,Europe,Eastern Europe,Russia,plains,orthodox,tundra,russian,grain,Kursk,0,4,5,0.00
286,Europe,Eastern Europe,Russia,plains,orthodox,tundra,russian,grain,Kursk,0,4,5,0.00
286,Europe,Eastern Europe,Russia,plains,orthodox,tundra,russian,grain,Kursk,0,4,5,0.00
287,Europe,Eastern Europe,Russia,plains,orthodox,tundra,ruthenian,wool,Mozyr,0,3,5,0.00
287,Europe,Eastern Europe,Russia,plains,orthodox,tundra,ruthenian,wool,Mozyr,0,3,5,0.00
287,Europe,Eastern Europe,Russia,plains,orthodox,tundra,ruthenian,wool,Mozyr,0,3,5,0.00
288,Europe,Eastern Europe,Poland,forest,catholic,tundra,baltic,grain,Lithuania,0,8,5,0.00
288,Europe,Eastern Europe,Poland,forest,catholic,tundra,baltic,grain,Lithuania,0,8,5,0.00
288,Europe,Eastern Europe,Poland,forest,catholic,tundra,baltic,grain,Lithuania,0,8,5,0.00
289,Europe,HRE,Hansa,marsh,catholic,ncontinental,baltic,fish,Memel,0,6,4,0.00
289,Europe,HRE,Hansa,marsh,catholic,ncontinental,baltic,fish,Memel,0,6,4,0.00
289,Europe,HRE,Hansa,marsh,catholic,ncontinental,baltic,fish,Memel,0,6,4,0.00
290,Europe,HRE,Hansa,forest,catholic,ncontinental,baltic,naval_supplies,Prussia,0,8,4,0.00
290,Europe,HRE,Hansa,forest,catholic,ncontinental,baltic,naval_supplies,Prussia,0,8,4,0.00
290,Europe,HRE,Hansa,forest,catholic,ncontinental,baltic,naval_supplies,Prussia,0,8,4,0.00
291,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Masovia,0,10,6,0.00
291,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Masovia,0,10,6,0.00
291,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Masovia,0,10,6,0.00
292,Europe,Eastern Europe,Poland,plains,catholic,tundra,polish,grain,Podlasia,0,6,4,0.00
292,Europe,Eastern Europe,Poland,plains,catholic,tundra,polish,grain,Podlasia,0,6,4,0.00
292,Europe,Eastern Europe,Poland,plains,catholic,tundra,polish,grain,Podlasia,0,6,4,0.00
293,Europe,Eastern Europe,Poland,marsh,orthodox,tundra,ruthenian,naval_supplies,Volyn,0,4,2,0.00
293,Europe,Eastern Europe,Poland,marsh,orthodox,tundra,ruthenian,naval_supplies,Volyn,0,4,2,0.00
293,Europe,Eastern Europe,Poland,marsh,orthodox,tundra,ruthenian,naval_supplies,Volyn,0,4,2,0.00
294,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,iron,Chernigov,0,6,4,0.00
294,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,iron,Chernigov,0,6,4,0.00
294,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,iron,Chernigov,0,6,4,0.00
295,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Ukraina,0,12,8,0.00
295,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Ukraina,0,12,8,0.00
295,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Ukraina,0,12,8,0.00
296,Europe,Eastern Europe,Ukraine,plains,sunni,temperate,tatar,wool,Jedisan,0,5,5,0.00
296,Europe,Eastern Europe,Ukraine,plains,sunni,temperate,tatar,wool,Jedisan,0,5,5,0.00
296,Europe,Eastern Europe,Ukraine,plains,sunni,temperate,tatar,wool,Jedisan,0,5,5,0.00
297,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Podolia,0,12,8,0.00
297,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Podolia,0,12,8,0.00
297,Europe,Eastern Europe,Ukraine,plains,orthodox,tundra,ruthenian,grain,Podolia,0,12,8,0.00
298,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,grain,Galizien,0,9,5,0.00
298,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,grain,Galizien,0,9,5,0.00
298,Europe,Eastern Europe,Poland,plains,orthodox,tundra,ruthenian,grain,Galizien,0,9,5,0.00
299,Europe,Eastern Europe,Poland,forest,catholic,ncontinental,polish,salt,Krakow,0,12,6,0.00
299,Europe,Eastern Europe,Poland,forest,catholic,ncontinental,polish,salt,Krakow,0,12,6,0.00
299,Europe,Eastern Europe,Poland,forest,catholic,ncontinental,polish,salt,Krakow,0,12,6,0.00
300,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Wielkopolska,0,10,4,0.00
300,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Wielkopolska,0,10,4,0.00
300,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Wielkopolska,0,10,4,0.00
301,Europe,HRE,Hansa,marsh,catholic,ncontinental,polish,grain,Danzig,0,12,4,0.00
301,Europe,HRE,Hansa,marsh,catholic,ncontinental,polish,grain,Danzig,0,12,4,0.00
301,Europe,HRE,Hansa,marsh,catholic,ncontinental,polish,grain,Danzig,0,12,4,0.00
302,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Hinterpommern,0,6,4,0.00
302,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Hinterpommern,0,6,4,0.00
302,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Hinterpommern,0,6,4,0.00
303,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Poznan,0,10,4,0.00
303,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Poznan,0,10,4,0.00
303,Europe,Eastern Europe,Poland,plains,catholic,ncontinental,polish,cloth,Poznan,0,10,4,0.00
304,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Vorpommern,0,7,4,0.00
304,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Vorpommern,0,7,4,0.00
304,Europe,HRE,Hansa,marsh,catholic,ncontinental,german,grain,Vorpommern,0,7,4,0.00
305,Europe,HRE,Hansa,plains,catholic,temperate,german,grain,Mecklenburg,0,10,6,0.00
305,Europe,HRE,Hansa,plains,catholic,temperate,german,grain,Mecklenburg,0,10,6,0.00
305,Europe,HRE,Hansa,plains,catholic,temperate,german,grain,Mecklenburg,0,10,6,0.00
306,Europe,HRE,Hansa,plains,catholic,ncontinental,german,grain,Holstein,0,13,5,0.00
306,Europe,HRE,Hansa,plains,catholic,ncontinental,german,grain,Holstein,0,13,5,0.00
306,Europe,HRE,Hansa,plains,catholic,ncontinental,german,grain,Holstein,0,13,5,0.00
307,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,fish,Sj�lland,0,16,6,0.00
307,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,fish,Sj�lland,0,16,6,0.00
307,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,fish,Sj�lland,0,16,6,0.00
308,Europe,Scandinavia,Denmark,forest,catholic,ncontinental,scandinavian,fish,Gotland,0,8,2,0.00
308,Europe,Scandinavia,Denmark,forest,catholic,ncontinental,scandinavian,fish,Gotland,0,8,2,0.00
308,Europe,Scandinavia,Denmark,forest,catholic,ncontinental,scandinavian,fish,Gotland,0,8,2,0.00
309,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,grain,Jylland,0,15,5,0.00
309,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,grain,Jylland,0,15,5,0.00
309,Europe,Scandinavia,Denmark,plains,catholic,temperate,scandinavian,grain,Jylland,0,15,5,0.00
310,Europe,HRE,Germany,plains,catholic,ncontinental,german,salt,Hannover,0,12,5,0.00
310,Europe,HRE,Germany,plains,catholic,ncontinental,german,salt,Hannover,0,12,5,0.00
310,Europe,HRE,Germany,plains,catholic,ncontinental,german,salt,Hannover,0,12,5,0.00
311,Europe,HRE,Germany,plains,catholic,ncontinental,german,grain,Magdeburg,0,14,4,0.00
311,Europe,HRE,Germany,plains,catholic,ncontinental,german,grain,Magdeburg,0,14,4,0.00
311,Europe,HRE,Germany,plains,catholic,ncontinental,german,grain,Magdeburg,0,14,4,0.00
312,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Brandenburg,0,12,8,0.00
312,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Brandenburg,0,12,8,0.00
312,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Brandenburg,0,12,8,0.00
313,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,K�strin,0,6,4,0.00
313,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,K�strin,0,6,4,0.00
313,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,K�strin,0,6,4,0.00
314,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Silesia,0,10,9,0.00
314,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Silesia,0,10,9,0.00
314,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Silesia,0,10,9,0.00
315,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,wine,Moravia,0,10,8,0.00
315,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,wine,Moravia,0,10,8,0.00
315,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,wine,Moravia,0,10,8,0.00
316,Europe,Central Europe,Danube,mountain,catholic,ncontinental,slovak,copper,Carpathia,0,3,3,0.00
316,Europe,Central Europe,Danube,mountain,catholic,ncontinental,slovak,copper,Carpathia,0,3,3,0.00
316,Europe,Central Europe,Danube,mountain,catholic,ncontinental,slovak,copper,Carpathia,0,3,3,0.00
317,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,fur,Ruthenia,0,3,3,0.00
317,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,fur,Ruthenia,0,3,3,0.00
317,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,fur,Ruthenia,0,3,3,0.00
318,Europe,Central Europe,Danube,mountain,orthodox,ncontinental,romanian,wool,Moldova,0,3,2,0.00
318,Europe,Central Europe,Danube,mountain,orthodox,ncontinental,romanian,wool,Moldova,0,3,2,0.00
318,Europe,Central Europe,Danube,mountain,orthodox,ncontinental,romanian,wool,Moldova,0,3,2,0.00
319,Europe,Central Europe,Danube,plains,orthodox,temperate,romanian,grain,Bujak,0,2,1,0.00
319,Europe,Central Europe,Danube,plains,orthodox,temperate,romanian,grain,Bujak,0,2,1,0.00
319,Europe,Central Europe,Danube,plains,orthodox,temperate,romanian,grain,Bujak,0,2,1,0.00
320,Europe,Central Europe,Danube,plains,orthodox,temperate,slavonic,wool,Dobrudja,0,1,1,0.00
320,Europe,Central Europe,Danube,plains,orthodox,temperate,slavonic,wool,Dobrudja,0,1,1,0.00
320,Europe,Central Europe,Danube,plains,orthodox,temperate,slavonic,wool,Dobrudja,0,1,1,0.00
321,Europe,Central Europe,Balkans,forest,sunni,temperate,slavonic,naval_supplies,Rumelia,0,5,3,0.00
321,Europe,Central Europe,Balkans,forest,sunni,temperate,slavonic,naval_supplies,Rumelia,0,5,3,0.00
321,Europe,Central Europe,Balkans,forest,sunni,temperate,slavonic,naval_supplies,Rumelia,0,5,3,0.00
322,Europe,Central Europe,Danube,plains,orthodox,ncontinental,romanian,grain,Wallachia,0,5,3,0.00
322,Europe,Central Europe,Danube,plains,orthodox,ncontinental,romanian,grain,Wallachia,0,5,3,0.00
322,Europe,Central Europe,Danube,plains,orthodox,ncontinental,romanian,grain,Wallachia,0,5,3,0.00
323,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,gold,Transylvania,0,6,3,0.00
323,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,gold,Transylvania,0,6,3,0.00
323,Europe,Central Europe,Danube,mountain,catholic,ncontinental,magyar,gold,Transylvania,0,6,3,0.00
324,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Maros,0,6,4,0.00
324,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Maros,0,6,4,0.00
324,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Maros,0,6,4,0.00
325,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Magyar,0,11,3,0.00
325,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Magyar,0,11,3,0.00
325,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,grain,Magyar,0,11,3,0.00
326,Europe,Central Europe,Danube,plains,catholic,ncontinental,slovak,grain,Presburg,0,6,4,0.00
326,Europe,Central Europe,Danube,plains,catholic,ncontinental,slovak,grain,Presburg,0,6,4,0.00
326,Europe,Central Europe,Danube,plains,catholic,ncontinental,slovak,grain,Presburg,0,6,4,0.00
327,Europe,Central Europe,Danube,marsh,catholic,ncontinental,czech,naval_supplies,Ostmarch,0,6,2,0.00
327,Europe,Central Europe,Danube,marsh,catholic,ncontinental,czech,naval_supplies,Ostmarch,0,6,2,0.00
327,Europe,Central Europe,Danube,marsh,catholic,ncontinental,czech,naval_supplies,Ostmarch,0,6,2,0.00
328,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,gold,Bohemia,0,14,10,0.00
328,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,gold,Bohemia,0,14,10,0.00
328,Europe,Central Europe,Danube,forest,catholic,ncontinental,czech,gold,Bohemia,0,14,10,0.00
329,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Erz,0,8,3,0.00
329,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Erz,0,8,3,0.00
329,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Erz,0,8,3,0.00
330,Europe,Central Europe,Danube,mountain,catholic,ncontinental,czech,gold,Sudeten,0,8,3,0.00
330,Europe,Central Europe,Danube,mountain,catholic,ncontinental,czech,gold,Sudeten,0,8,3,0.00
330,Europe,Central Europe,Danube,mountain,catholic,ncontinental,czech,gold,Sudeten,0,8,3,0.00
331,Europe,HRE,Germany,forest,catholic,ncontinental,german,gold,Sachsen,0,11,4,0.00
331,Europe,HRE,Germany,forest,catholic,ncontinental,german,gold,Sachsen,0,11,4,0.00
331,Europe,HRE,Germany,forest,catholic,ncontinental,german,gold,Sachsen,0,11,4,0.00
332,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Anhalt,0,9,4,0.00
332,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Anhalt,0,9,4,0.00
332,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,Anhalt,0,9,4,0.00
333,Europe,HRE,Germany,forest,catholic,ncontinental,german,copper,Hessen,0,11,4,0.00
333,Europe,HRE,Germany,forest,catholic,ncontinental,german,copper,Hessen,0,11,4,0.00
333,Europe,HRE,Germany,forest,catholic,ncontinental,german,copper,Hessen,0,11,4,0.00
334,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,M�nster,0,7,4,0.00
334,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,M�nster,0,7,4,0.00
334,Europe,HRE,Germany,plains,catholic,ncontinental,german,cloth,M�nster,0,7,4,0.00
335,Europe,HRE,Hansa,plains,catholic,ncontinental,german,naval_supplies,Oldenburg,0,6,4,0.00
335,Europe,HRE,Hansa,plains,catholic,ncontinental,german,naval_supplies,Oldenburg,0,6,4,0.00
335,Europe,HRE,Hansa,plains,catholic,ncontinental,german,naval_supplies,Oldenburg,0,6,4,0.00
336,Europe,HRE,Hansa,plains,catholic,temperate,german,naval_supplies,Bremen,0,9,4,0.00
336,Europe,HRE,Hansa,plains,catholic,temperate,german,naval_supplies,Bremen,0,9,4,0.00
336,Europe,HRE,Hansa,plains,catholic,temperate,german,naval_supplies,Bremen,0,9,4,0.00
337,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,cloth,Friesen,0,11,4,0.00
337,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,cloth,Friesen,0,11,4,0.00
337,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,cloth,Friesen,0,11,4,0.00
338,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,grain,Geldre,0,13,5,0.00
338,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,grain,Geldre,0,13,5,0.00
338,Europe,Western Europe,Low Countries,marsh,catholic,temperate,german,grain,Geldre,0,13,5,0.00
339,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Holland,0,17,5,0.00
339,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Holland,0,17,5,0.00
339,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Holland,0,17,5,0.00
340,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Zeeland,0,15,5,0.00
340,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Zeeland,0,15,5,0.00
340,Europe,Western Europe,Low Countries,marsh,catholic,temperate,dutch,fish,Zeeland,0,15,5,0.00
341,Europe,Scandinavia,Sweden,forest,catholic,tundra,scandinavian,fish,V�sterbotten,0,1,1,0.00
341,Europe,Scandinavia,Sweden,forest,catholic,tundra,scandinavian,fish,V�sterbotten,0,1,1,0.00
341,Europe,Scandinavia,Sweden,forest,catholic,tundra,scandinavian,fish,V�sterbotten,0,1,1,0.00
342,Europe,Scandinavia,Finland,forest,catholic,tundra,scandinavian,grain,Finland,0,4,1,0.00
342,Europe,Scandinavia,Finland,forest,catholic,tundra,scandinavian,grain,Finland,0,4,1,0.00
342,Europe,Scandinavia,Finland,forest,catholic,tundra,scandinavian,grain,Finland,0,4,1,0.00
343,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,Kleves,0,7,4,0.00
343,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,Kleves,0,7,4,0.00
343,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,Kleves,0,7,4,0.00
344,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,K�ln,0,8,4,0.00
344,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,K�ln,0,8,4,0.00
344,Europe,HRE,Germany,plains,catholic,ncontinental,german,iron,K�ln,0,8,4,0.00
345,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Pfalz,0,9,4,0.00
345,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Pfalz,0,9,4,0.00
345,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Pfalz,0,9,4,0.00
346,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Mainz,0,7,4,0.00
346,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Mainz,0,7,4,0.00
346,Europe,HRE,Germany,forest,catholic,ncontinental,german,wine,Mainz,0,7,4,0.00
347,Europe,HRE,Germany,forest,catholic,ncontinental,german,iron,W�rzburg,0,10,4,0.00
347,Europe,HRE,Germany,forest,catholic,ncontinental,german,iron,W�rzburg,0,10,4,0.00
347,Europe,HRE,Germany,forest,catholic,ncontinental,german,iron,W�rzburg,0,10,4,0.00
348,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Ansbach,0,5,3,0.00
348,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Ansbach,0,5,3,0.00
348,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Ansbach,0,5,3,0.00
349,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Bayern,0,8,4,0.00
349,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Bayern,0,8,4,0.00
349,Europe,HRE,Germany,forest,catholic,ncontinental,german,grain,Bayern,0,8,4,0.00
350,Europe,Central Europe,Danube,mountain,catholic,ncontinental,german,iron,Salzburg,0,9,4,0.00
350,Europe,Central Europe,Danube,mountain,catholic,ncontinental,german,iron,Salzburg,0,9,4,0.00
350,Europe,Central Europe,Danube,mountain,catholic,ncontinental,german,iron,Salzburg,0,9,4,0.00
351,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Austria,0,13,6,0.00
351,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Austria,0,13,6,0.00
351,Europe,Central Europe,Danube,forest,catholic,ncontinental,german,grain,Austria,0,13,6,0.00
352,Europe,Central Europe,Danube,plains,catholic,ncontinental,magyar,copper,Odenburg,0,6,3,0.00
